               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 142,            0.018384,            0.015081,                   0,             0.98847,             0.98571,             0.98547,             0.83826,            0.014039,           0.0087957,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.020127,            0.016355,                   0,              0.9885,             0.98767,             0.98547,             0.84101,            0.013515,           0.0086298,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.019436,            0.014301,                   0,             0.98709,             0.98851,             0.98505,             0.81975,             0.01677,           0.0090694,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.020392,            0.017424,                   0,             0.98656,             0.98851,             0.98549,             0.82316,             0.01444,           0.0086641,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.020467,            0.018033,                   0,              0.9849,             0.98851,             0.98561,             0.84235,            0.014158,           0.0086584,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.020105,             0.01719,                   0,             0.98534,             0.98851,             0.98564,             0.85176,            0.012839,           0.0084457,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.019429,            0.015647,                   0,              0.9881,             0.98851,             0.98558,             0.84873,            0.013154,           0.0084934,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.019753,             0.01711,                   0,             0.98846,             0.98417,              0.9857,             0.83755,            0.014691,           0.0086098,                   0,            0.002674,            0.002674,            0.002674
                 150,            0.018844,            0.016859,                   0,             0.99706,             0.97701,             0.98563,             0.85519,            0.013266,           0.0082874,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,            0.018534,            0.016081,                   0,                   1,             0.97636,             0.98566,             0.83989,            0.013935,           0.0084171,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.019198,            0.016534,                   0,             0.99493,             0.97701,             0.98568,             0.83936,             0.01355,           0.0083132,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.019582,            0.018137,                   0,             0.99942,             0.97701,              0.9857,             0.84665,            0.013385,           0.0082626,                   0,            0.002476,            0.002476,            0.002476
                 154,            0.019472,            0.016374,                   0,             0.98848,             0.98635,             0.98584,             0.85908,            0.013982,           0.0082817,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,             0.02019,            0.017214,                   0,             0.99642,             0.97701,             0.98581,             0.86804,            0.012311,           0.0080872,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.018319,            0.016526,                   0,             0.99503,             0.97701,             0.98581,             0.85754,            0.012737,           0.0081491,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,             0.01902,            0.016734,                   0,             0.99736,             0.97701,              0.9858,             0.84723,            0.013109,           0.0081139,                   0,            0.002278,            0.002278,            0.002278
                 158,            0.017907,             0.01564,                   0,             0.99804,             0.97701,             0.98573,             0.86501,            0.012505,           0.0080633,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.018312,            0.016788,                   0,             0.99837,             0.97701,             0.98592,             0.86555,            0.012275,           0.0080614,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.018599,            0.013564,                   0,             0.99831,             0.97701,             0.98593,             0.86494,            0.012553,           0.0080948,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.018851,            0.015841,                   0,             0.99697,             0.97701,             0.98579,             0.85982,            0.012604,           0.0080948,                   0,             0.00208,             0.00208,             0.00208
                 162,             0.01774,            0.016954,                   0,             0.99444,             0.97701,             0.98582,             0.86156,            0.012754,           0.0081377,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.018177,            0.015366,                   0,             0.98767,             0.97701,             0.98567,             0.85872,             0.01318,           0.0081224,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.017903,             0.01529,                   0,             0.98848,             0.98622,             0.98582,             0.85744,            0.012948,             0.00811,                   0,           0.0019315,           0.0019315,           0.0019315
